input,reference,prediction_raw,prediction_clean,fold,chrf,bleu,geo,has_rep,pred_len,ref_len,len_ratio,ref_has_num,ref_words,input_len
translate Akkadian to English: i-na ⅓ ma-na KÙ.BABBAR ša ta-dí-nu-šu-ni ŠÀ.BA 18 GÍN ú-ṭá-áb-ni-a-tí 3 ½ GÍN a-na sá-hi-ir-tí-šu 1 ½ GÍN ú-nu-ut ANŠE.HI.A ½ GÍN a-na ší-ta na-ru-qá-tim,"Of the 0.3333 mina of silver that you gave him, thereof he satisfied us with 18 shekels, 3.5 shekels were for his small goods, 1.5 shekel for the donkey harness, 0.5 shekel for 2 sacks, 1 shekel concerning the sheep you wrote about.","Of the ⅓ mina of silver that you gave him thereof: 18 shekels (of silver) for us, 3 ½ shekels for his small goods, 1 ½ shekel harness for his donkeys, ½ shekel for the remainder of the sack.","Of the ⅓ mina of silver that you gave him thereof: 18 shekels (of silver) for us, 3 ½ shekels for his small goods, 1 ½ shekel harness for his donkeys, ½ shekel for the remainder of the sack.",3,49.415563540634565,26.293908412206687,36.04619677407071,False,190,232,0.8189655172413793,True,43,184
translate Akkadian to English: 2 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pu-um ší-im AN.NA ša DAM.GÀR a-na tù-ra-am-ì-lí DUMU e-dí-a-šur en-um-a-šur i-dí-in,"Ennam-Aššur has given 2 minas 10 shekels of refined silver, the price of tin belonging to a merchant, to Tūram-ilī son of Eddin-Aššur.","Ennam-Aššur gave 2 minas 10 shekels of refined silver, the price of tin belonging to a merchant, to Tūram-ilī son of Eddi-Aššur.","Ennam-Aššur gave 2 minas 10 shekels of refined silver, the price of tin belonging to a merchant, to Tūram-ilī son of Eddi-Aššur.",3,88.71801402336183,81.51710793236222,85.04137772100833,False,128,134,0.9552238805970149,True,23,145
translate Akkadian to English: a-šu-mì DAM.GÀR AN.NA e-tí-iq ù a-lá-nu-um KÙ.BABBAR a-šu-mì DAM.GÀR-ma,"From here the tin will cross overland in the name of a merchant, and from there silver will cross overland in the name of the merchant again.","In the name of the merchant the tin will pass, and Ali-anum will pay silver in the name of the merchant.","In the name of the merchant the tin will pass, and Ali-anum will pay silver in the name of the merchant.",3,46.66188202477445,27.070238872144248,35.540797580167755,False,104,141,0.7375886524822695,False,27,102
translate Akkadian to English: a-ha-ma ½ ma-na KÙ.BABBAR ša DAM.GÀR-ri-ma en-um-a-šur,"Further, Ennam-Aššur borrowed 0.5 mina of silver belonging to a merchant, from Tūram-ilī.","Further, ½ mina of silver belonging to a merchant Ennam-Aššur","Further, ½ mina of silver belonging to a merchant Ennam-Aššur",3,62.44743374345349,41.15703980415651,50.696661786026326,False,61,89,0.6853932584269663,True,13,85
translate Akkadian to English: ŠU.NÍGIN 2 ⅔ ma-na KÙ.BABBAR,In all: 2.6666 minas of silver.,In all: 2 ⅔ minas of silver.,In all: 2 ⅔ minas of silver.,3,69.74639341041859,43.167001068522524,54.8702345436315,False,28,31,0.9032258064516129,True,6,59
translate Akkadian to English: iš-tù ITU.1.KAM <gap> i-na e-lá-i-šu iš-tù a-lim{ki},Reckoned from the month <gap> Tūram-ilī will <gap> when he comes up from the City <gap> the merchant <gap> will cross overland.,Reckoned from the month <gap> in Elamma.,Reckoned from the month <gap> in Elamma.,3,27.051192212754614,8.089874086333351,14.793266673942782,False,40,127,0.31496062992125984,False,22,83
translate Akkadian to English: IGI i-ku-pí-a kà-ṣa-ar áb-ša-lim IGI ša-<gap> DUMU a-šur-SIPA,"Witnessed by Ikūn-pīya, Ah-šalim's packer, by Ša<gap> son of Aššur-rēʾī.","Witnessed by Ikūn-pīya, the harnesser of Ab-šalim, by Šā<gap> son of Aššur-rē'ī.","Witnessed by Ikūn-pīya, the harnesser of Ab-šalim, by Šā<gap> son of Aššur-rē'ī.",3,66.09617805880053,37.42031646082126,49.73268442192827,False,80,72,1.1111111111111112,False,10,92
translate Akkadian to English: i-šu-šu-um,<gap> he has against him.,Išušum.,Išušum.,3,2.8009782881890066,0.0,0.0,False,7,25,0.28,False,5,41
translate Akkadian to English: i-na-ah-DINGIR-ma KÙ.BABBAR šu-qú-ul,"Inah-ilī said: Pay the silver!"" The man wants to make me pay the silver.",Inah-ilī paid the silver.,Inah-ilī paid the silver.,3,28.888840010839957,3.1736134889539263,9.575072445607583,False,25,72,0.3472222222222222,False,14,67
translate Akkadian to English: a-na-kam šu-IŠTAR ù IŠTAR-lá-ma-sí ik-ta-na-lu-ú-ni um-ma šu-nu-ma KÙ.BABBAR a-hi-kà lá ta-ša-qá-al-ma lu-mu-ul-li-bi4-im a-na a-hi-kà lá ta-ra-ší um-ma i-na-ah-DINGIR-ma KÙ.BABBAR 10 ma-na,"Šu-Ištar and Ištar-lamassī keep holding me back here, saying: ""Do not pay your brother's silver and incur his anger!"" Inah-ilī said: ""You have made and brought here some 10 minas of silver.","Here Šu-Ištar and Ištar-lamassī keep killing. They said: Do not pay the silver for your brother and do not compensate for your brother."" Ēnah-ilī answered: ""Do not pay the silver for your brother."" Ēnah-ilī answered: ""Pay 10 minas of silver!""""","Here Šu-Ištar and Ištar-lamassī keep killing. They said: Do not pay the silver for your brother and do not compensate for your brother."" Ēnah-ilī answered: ""Do not pay the silver for your brother."" Ēnah-ilī answered: ""Pay 10 minas of silver!""""",3,50.399072018602745,18.372834699372497,30.42981792912271,False,243,189,1.2857142857142858,True,32,220
translate Akkadian to English: ma-lá ṭup-pí-kà ha-ar-mì-im šu-qú-ul šu-ma a-dí 10 u4-me-e lá ta-tal-kam ú-lá tí-ir-ta-kà a-na ṣé-er ša ki-ma ku-wa-tí lá i-tal-kam KÙ.BABBAR a-na i-na-ah-DINGIR a-ša-qal,"Pay the silver in accordance with your certified tablet."" If you have not come within 10 days or have sent word to your representatives, I shall pay the silver to Inah-ilī.""","Pay in accordance with your certified tablet. If you do not come within 10 days or do not send me word to your representatives to your representatives, I shall pay the silver to Ēnah-ilī.","Pay in accordance with your certified tablet. If you do not come within 10 days or do not send me word to your representatives to your representatives, I shall pay the silver to Ēnah-ilī.",3,76.39448788966376,56.91455211158344,65.93904808255878,False,187,173,1.0809248554913296,True,31,201
translate Akkadian to English: 36 GÚ SÍG.HI.A ša ì-lí-dan ša i-na É ir-i-bi4-im i-ba-ší-ú,Ennam-Aššur has seized 36 talents of wool belonging to Ilī-dan that was in Irʾibum's house.,36 talents of wool belonging to Ilī-dan that are in the Ir'ibum's house.,36 talents of wool belonging to Ilī-dan that are in the Ir'ibum's house.,3,64.53206113833576,49.91115075163828,56.752704180412536,False,72,91,0.7912087912087912,True,15,89
translate Akkadian to English: um-ma šu-ut-ma lá tù-šar,He said: You must not release it.,"Thus he said: Do not be alive.""""","Thus he said: Do not be alive.""""",3,24.695573957063914,8.913765521398126,14.836797352178596,False,32,33,0.9696969696969697,False,7,55
translate Akkadian to English: tù-šar-ma i-na É-tí <gap>,"If you release it, in the house<gap>""""",Tušarma in my house <gap>,Tušarma in my house <gap>,3,31.12549530230499,18.448373350246094,23.962778596153104,False,25,38,0.6578947368421053,False,7,56
translate Akkadian to English: a-na en-um-a-šùr qí-bi-ma um-ma lá-qé-ep-ma 20 2 GÚ SÍG.HI.A šé-ep-IŠTAR ù ša-lim-ar-dí ú-sá-ni-qú-ni-a-tí ù 94 maš-ki,"To Ennam-Aššur from Lā-qēp: Šēp-Ištar and Šalim-wardī checked 22 talents of wool for us, and they counted 94 fleeces.","To Ennam-Aššur from Lā-qēp: Šēp-Ištar and Šalim-wardī checked us 20 2 talents of wool. Also, 94 harnessors have been checked.","To Ennam-Aššur from Lā-qēp: Šēp-Ištar and Šalim-wardī checked us 20 2 talents of wool. Also, 94 harnessors have been checked.",3,69.63554013563939,41.65767636794606,53.859584055928096,False,125,117,1.0683760683760684,True,19,149
translate Akkadian to English: a ma-lá tí-ir-tí-kà šé-ep-IŠTAR ú ša-lim-ar-dí na-áš-ú-ni-kum,In accordance with your instructions Šēp-Ištar and Šalim-wardī bring you 0.5 mina of silver.,Šēp-Ištar and Šalim-wardī are bringing you in accordance with your instructions.,Šēp-Ištar and Šalim-wardī are bringing you in accordance with your instructions.,3,74.10203028847272,25.42761993800977,43.407813384345594,False,80,92,0.8695652173913043,True,14,92
translate Akkadian to English: 10 ANŠE ṣa-lá-mì ú ú-nu-sú-nu i-ra-dí-ú-ni-kum,They also lead 10 black donkeys and their harness to you.,10 black donkeys and their harness lead to you.,10 black donkeys and their harness lead to you.,3,73.47978194682743,55.313456015212466,63.752809245736316,False,47,57,0.8245614035087719,True,11,77
translate Akkadian to English: 1 ma-na URUDU a-na qá-tí-šu-nu ni-dí-in,We gave 1 mina of copper for their expenses.,We gave 1 mina of copper to their account.,We gave 1 mina of copper to their account.,3,58.90672156920424,55.55238068023583,57.20497024942057,False,42,44,0.9545454545454546,True,9,70
translate Akkadian to English: ša iš-tí du-du-ú a-na kà-ar-pá-at ú na-bi-it ṭá-áb-tim al-qé-ú,2 <gap> saddlecloths which I acquired from Dudu for one jar and a <gap> of salt.,Those who were with Dudu I had taken as sacrifices and those who had taken as sacrifices.,Those who were with Dudu I had taken as sacrifices and those who had taken as sacrifices.,3,15.600158575915671,2.571013894117821,6.333105434865305,False,89,80,1.1125,True,16,93
translate Akkadian to English: en-um-a-šùr DUMU ší-ip-ri-im i-na té-ga-ra-ma i-ba-ší,"And one emasum with a capacity of 10 quarts is with Ennum-Assur, the son of the messenger, in Tegarama.",Ennam-Aššur son of the envoy is in Tegarama.,Ennam-Aššur son of the envoy is in Tegarama.,3,24.892597798561837,7.316945319244051,13.495842950553767,False,44,103,0.42718446601941745,True,19,84
translate Akkadian to English: ½ GÍN KÙ.BABBAR ša {d}UTU-ba-ni i li-bi a-sà-nim 1 GÍN KÙ.BABBAR,"0.5 shekel of silver of Samas-bani is due from Asanum, when he comes back he will give him 1 shekel of silver.",½ shekel of silver of Šamaš-bāni is owed by Asānum.,½ shekel of silver of Šamaš-bāni is owed by Asānum.,3,24.64312173061347,7.964109357460094,14.009301066498889,False,51,110,0.4636363636363636,True,22,95
translate Akkadian to English: en-um-a-šur a-na i-na-ah-DINGIR iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šur-ma a-na i-na-ah-DINGIR-ma,"Ennam-Aššur seized us against Inah-ilī, and Ennam-Aššur said as follows to Inah-ilī: In front of Ali-ahum, my brother, yes, in front of my brother you must stand.","Ennam-Aššur seized us against Inah-ilī and Ennam-Aššur said to Inah-ilī: ""I submit to Inah-ilī: ""","Ennam-Aššur seized us against Inah-ilī and Ennam-Aššur said to Inah-ilī: ""I submit to Inah-ilī: """,3,47.50538123340114,14.378892364293627,26.135699024128076,False,97,162,0.5987654320987654,False,27,126
translate Akkadian to English: lá ta-du-ki ú lá ta-<gap> mì-ma,Do not kill me(?) and do not <gap> I do not owe you anything; I am not held in esteem by you.,Do not delay and do <gap>,Do not delay and do <gap>,3,14.080024422014015,2.1886769969378927,5.551272427902077,False,25,93,0.26881720430107525,False,22,62
translate Akkadian to English: <gap> da-mu-kà <gap> ša ni-iš a-lim{ki} kà-i-lá,Once or twice <gap> your blood-money <gap> Keep in mind what was sworn by the City!,<gap> your brother's blood <gap> as witnesses of the City.,<gap> your brother's blood <gap> as witnesses of the City.,3,32.73958731210218,17.775629417052603,24.123987467397793,False,58,83,0.6987951807228916,False,16,78
translate Akkadian to English: a-lim{ki} ù bé-li-a a-wa-tí,Bring my case before the City and my lord.,The City and my lord.,The City and my lord.,3,47.86772261157131,39.01126486653949,43.213197120301686,False,21,42,0.5,False,9,58
translate Akkadian to English: IGI a-šur-iš-tí-kál DUMU sú-kà-li-a IGI a-ta-ta DUMU <gap>,"Witnessed by Aššuriš-tikal son of Sukalliya, by Atata son of <gap>""","Witnessed by Aššuriš-tikal son of Sukkalliya, by Atata son of <gap>","Witnessed by Aššuriš-tikal son of Sukkalliya, by Atata son of <gap>",3,95.0175710217915,72.85959997974692,83.20421993922497,False,67,67,1.0,False,11,89
translate Akkadian to English: um-ma ku-du-du-ma a-na mu-za ù en-nam-a-šur qí-bi4-ma 17 ma-na URUDU ší-kam a-na kà-na-a kà-ṣa-ri-ni a-dí-in-ma,From Kududu to Muza and Ennam-Aššur: I gave 17 minas of copper to our harnessor Kanaya but he has gone into hiding.,"From Kududu to Muza and Ennam-Aššur: I gave 17 minas of šikku-copper to Kanaya, our harnesser.","From Kududu to Muza and Ennam-Aššur: I gave 17 minas of šikku-copper to Kanaya, our harnesser.",3,67.45833593345685,49.37442150280205,57.712358401438735,False,94,115,0.8173913043478261,True,22,142
translate Akkadian to English: a-ma-kam ṣa-ba-sú-ma 2 ½ ma-na.TA a KÙ.BABBAR ṣa-ba-at-ma KÙ.BABBAR ša-áš-qí-il5-šu,Seize him there and take hold of 2.5 minas of silver (per talent) and make him pay the silver.,Seize him there and seize 2 ½ minas each for the silver and have him pay the silver.,Seize him there and seize 2 ½ minas each for the silver and have him pay the silver.,3,51.27820538455799,29.132051620115806,38.65021767402926,False,84,94,0.8936170212765957,True,19,114
translate Akkadian to English: 1 ma-na ni-ga-li ku-nu-ki-a a-na mu-za a-šur-GAL,Aššur-rabi brings 1 mina of sickles under my seal for Muza.,1 mina of sickles under my seal to Muza (and) Aššur-rabi.,1 mina of sickles under my seal to Muza (and) Aššur-rabi.,3,69.42211205314065,47.27526606311562,57.28829564558236,False,57,59,0.9661016949152542,True,11,79
translate Akkadian to English: GÍN KÙ.BABBAR ku-nu-ki-a pì-it-ha-na ub-lá-ku-um a-ha-ma 5 ⅔ ma-na URUDU SIG5,"Pithana has brought you 2 shekels of silver under my seal; further, I gave 5.6666 minas of good copper as his salary to him as well.",Pithana brought you 10 shekels of silver under my seal.,Pithana brought you 10 shekels of silver under my seal.,3,38.72714514173968,10.690256631367127,20.34706662311302,False,55,132,0.4166666666666667,True,26,108
translate Akkadian to English: a-na en-nam-a-šur qí-bi4-ma AN.NA-ki-ma ni-iṣ-ba-at-ma 7 ma-na KÙ.BABBAR,To Ennam-Aššur: We seized my own tin and had 7 minas of silver sealed.,To Ennam-Aššur: On the tin we seized and 7 minas of silver were sold.,To Ennam-Aššur: On the tin we seized and 7 minas of silver were sold.,3,59.04272410459571,24.79135867329687,38.25897738211965,False,69,70,0.9857142857142858,True,14,103
translate Akkadian to English: a-na a-lu-a-ma ni-ip-qí-id a-ṣé-ri-kà ù a ší-bu-tí KÙ.BABBAR a-ma-kam i ri-iš ṭup-pì-a <gap>,We entrusted it to Aluwa; for you and for the witnesses the silver there <gap> as soon as you have my tablet <gap>,To Aluwa we entrusted. To you and for your testimony.,To Aluwa we entrusted. To you and for your testimony.,3,28.343031970158627,3.775540051746323,10.34457598895481,False,53,114,0.4649122807017544,False,23,123
translate Akkadian to English: 2 GÚ SÍG.HI.A 94 maš-ku 10 ANŠE.HI.A ṣa-lá-mu a-ha-ma 12 ú-kà-pu ša qá-ra-bi-tim ú ú-nu-sú-nu mì-ma a-nim ku-nu-ki-a a-na ša-lim-ar-dí ù šé-ep-IŠTAR áp-qí-id,"22 talents of wool, 94 hides, 10 black donkeys, further 12 saddle-cloths from inside the house plus their harness - all this under my seal I entrusted to Šalim-wardī and Šēp-Ištar.","2 talents of wool, 94 heads, 10 black donkeys, further, 12 saddlecloths from Qarabitum and their harness - all this under my seal I entrusted to Šalim-ardi and Šēp-Ištar.","2 talents of wool, 94 heads, 10 black donkeys, further, 12 saddlecloths from Qarabitum and their harness - all this under my seal I entrusted to Šalim-ardi and Šēp-Ištar.",3,74.95418491505744,56.24634854667542,64.92995618175236,False,170,180,0.9444444444444444,True,31,188
translate Akkadian to English: a-ha-ma 8 GÍN AN.NA 40 sí-pá-ra-tim 10 šé-ni-in ša ṣú-ùh-ri-im lu ša sí-ni-iš-tim 8 ma-ar-šu 10 mu-uš-ṭá-tum 2 ša ta-as-kà-ri-ni 50 ki-bu-na-nu ša ⅓ GÍN e-ba-du-ni 6 ku-li-ta-nu ú ša ⅓ GÍN du-ug-li mì-ma a-nim a-na qá-tí-šu-nu a-dí-in,"Further, 8 shekels of tin, 40 bronze pins, 10 pairs of shoes, for children and for women, 8 straps, 10 combs (2 of boxwood), 50, worth 0.3333 shekel, 6 -vessels and for 0.3333 shekel - all this I gave for them to dispose over.","Further, 8 shekels of tin, 40 bronze pins, 10 saddlecloths both of small goods and of small goods, 8 saddlecloths, 10 bronze pins, 2 that you packed with us, 50 -textiles that were lost, 6 -textiles and that were lost - all this I gave to them for his expenses.","Further, 8 shekels of tin, 40 bronze pins, 10 saddlecloths both of small goods and of small goods, 8 saddlecloths, 10 bronze pins, 2 that you packed with us, 50 -textiles that were lost, 6 -textiles and that were lost - all this I gave to them for his expenses.",3,39.00851545002341,30.5459543738807,34.51886923306201,False,261,226,1.154867256637168,True,44,265
translate Akkadian to English: ku-ku-zi-a lá-qé-ep ù a-na-a-na qí-bi-ma um-ma en-um-a-šùr-ma a ma-la ú-ša-hi-zu-ku-nu-tí-ni šu-ma a-lu-wa ù a-šé-e iš-tù ha-na-ak-na-ak i-ta-ṣú-nim ma-lá KÙ.BABBAR ú-šé-ri-ú-ni-ni pí-ri-kà-ni na-ar-bu-tim ú-lá ší-ma-am ša ki-ma ta-da-ga-lá-ni-ma KÙ.BABBAR 1 GÍN e-li-ú ša-ma-ma a-dí a-lá-kà-ni ší-mu-um li-ib-ší,"To Kukuziya, Lā-qēp and Anna-anna from Ennam-Aššur: As I instructed you, if Aluwa and Ašeʾe have left hanaknak, then buy soft for what silver they conduct; or make the best purchase you can see will realise every shekel of silver, and until I come the purchase should remain.","Kukkuziya, Lā-qēp and Anna-anna from Ennam-Aššur: In accordance with what I instructed you, if Aluwa and Aše will leave from hanaknak, then they must bring it to you as much silver as they brought here. Buy no small goods or price for purchases. Buy for every shekel of silver and let it remain until I arrive.","Kukkuziya, Lā-qēp and Anna-anna from Ennam-Aššur: In accordance with what I instructed you, if Aluwa and Aše will leave from hanaknak, then they must bring it to you as much silver as they brought here. Buy no small goods or price for purchases. Buy for every shekel of silver and let it remain until I arrive.",3,57.68486552590868,26.405217285296523,39.02795675262451,False,310,275,1.1272727272727272,False,48,343
translate Akkadian to English: ha-ra-ni i-ṣé-er,I am on my way.,The journey will add interest at the rate of 1 mina.,The journey will add interest at the rate of 1 mina.,3,8.781895992304689,3.3864985683445354,5.453428114983312,False,52,15,3.466666666666667,False,5,47
translate Akkadian to English: hu-ur-ší-a e-ku-nu,Keep an eye on my store-room.,<gap> my shoes <gap>,<gap> my shoes <gap>,3,7.514668589465965,5.522397783539471,6.4419709066791455,False,20,29,0.6896551724137931,False,6,49
translate Akkadian to English: da-a-a-nu dí-nam i-dí-nu-ma 6 GÍN KÙ.BABBAR ša kà-áp-sí-a DAM.MÍ a-lá-bí-im a-na bu-ṣí DUMU.MÍ i-dí-{d}IŠKUR ta-dí-nu iš-tù li-mì-im a-šùr-i-mì-tí ma-lá-hi-im 1 ma-na-um ½ ma-na i-na ša-tim ṣí-ib-tám tù-ṣú-bu a-na KÙ.BABBAR ú ṣí-ba-tí-šu kà-áp-sí-a DAM.MÍ a-lá-bi4-im,"The judges passed the following verdict: The 6 shekels of silver that Kapsiya, wife of Ali-abum, had given to Būṣi, wife(?) of Iddin-Adad, and for which from the eponymy of Aššur-imittī, the boatman, she would add an interest of 0.5 mina per mina per year - for this silver and the accumulated interest on it Kapsiya, the wife of Ali-abum will sue Būṣi, wife (?) of Iddin-Adad.","The representatives have passed a verdict, stating that the wife of Ali-abum has given me 6 shekels of silver from my wife to Buṣi the daughter of Iddin-Adad. Reckoned from the eponymy of Aššur-imittī, the eponymy of Aššur-imittī, the eponymy of Aššur-imittī, the eponymy of Aššur-imittī, the eponymy of Aššur-imittī, the eponymy of Aššur-imittī, the eponymy of Aššur-imittī, the eponymy of Aššur-imittī, the eponymy of Aššur-imittī. For the silver and its interest Kapsiya of Ali-a","The representatives have passed a verdict, stating that the wife of Ali-abum has given me 6 shekels of silver from my wife to Buṣi the daughter of Iddin-Adad. Reckoned from the eponymy of Aššur-imittī,",3,41.02862000013901,16.670364029615282,26.152667761340744,False,482,377,1.2785145888594165,True,67,298
translate Akkadian to English: {d}UTU-ba-ni DUMU en-na-sú-in ma-nu-um-ki-a-šùr DUMU a-hu-wa-qar a-wi-lu a-ni-ú-tum da-a-nu,"Akiya, son of Puzur-Aššur, Šamaš-bāni, son of Ennam-Suen, (and) Mannum-kī-Aššur, son of Ahu-waqar - these gentlemen were the judges.","Šamaš-bāni son of Enna-Suen, Mannum-kī-Aššur son of Ahu-waqar. These gentlemen are judges.","Šamaš-bāni son of Enna-Suen, Mannum-kī-Aššur son of Ahu-waqar. These gentlemen are judges.",3,55.32066345536506,7.233260587759216,20.00371902073171,False,90,132,0.6818181818181818,False,19,122
translate Akkadian to English: 40 ma-na KÙ.BABBAR ni-is-ha-sú DIRI ša-du-a-sú ša-bu en-um-a-šùr a-na a-lu-a ù e-ni-ša-ru-um i-na ša-la-tù-ar ku-nu-ki ip-qí-id,"40 minas of silver, its import duty added, its transport tariff paid for, Ennam-Aššur has entrusted to Aluwa and Enišārum in Šalatuwar under seal.","Ennam-Aššur entrusted 40 minas of silver, its import duty added, its transport tariff paid, to Aluwa and Enišarum in Šalatuwar.","Ennam-Aššur entrusted 40 minas of silver, its import duty added, its transport tariff paid, to Aluwa and Enišarum in Šalatuwar.",3,79.19233082672805,57.05166022370377,67.21647082858212,False,127,146,0.8698630136986302,True,24,158
translate Akkadian to English: um-ma šu-ut-ma a-na a-lim{ki} a-na ša-lim-a-šur a-bi-a bi-lá ú 5 GÍN KÙ.BABBAR a-na qá-tí-šu-nu i-dí-in,"He said: Bring it to the City to my father Šalim-Aššur!"" He also gave them 5 shekels of silver for expenses.","From the City to Šalim-Aššur, my father, and he gave me 5 shekels of silver to their account.","From the City to Šalim-Aššur, my father, and he gave me 5 shekels of silver to their account.",3,49.01519067625796,16.605897648013602,28.529655440748147,False,93,108,0.8611111111111112,True,21,134
translate Akkadian to English: a-na a-wa-tim a-ni-a-tim kà-ru-um wa-ah-šu-ša-na i-dí-in-ni-a-tí-ma IGI GÍR ša da-šùr ší-bu-tí-ni ni-dí-in,The Wahšušana colony gave us for these proceedings and we gave our testimony before Aššur's dagger.,For these words the Wahšušana colony gave us and before Daššur's dagger we gave our testimony.,For these words the Wahšušana colony gave us and before Daššur's dagger we gave our testimony.,3,69.10040220439285,32.329508170352376,47.26501896372786,False,94,99,0.9494949494949495,False,16,137
translate Akkadian to English: IGI ili5-ba-ni DUMU a-mur-a-šur IGI a-hu-wa-qar DUMU šu-IŠTAR tù-ra-am-ì-lí DUMU e-dí-in-a-šur tap-pá-i-ni,"Witnessed by Ilī-bāni son of Amur-Aššur, by Ahu-waqar son of Šu-Ištar; Tūram-ilī son of Eddin-Aššur was our (absent) partner.""","Witnessed by Ilī-bāni son of Amur-Aššur, by Ahu-waqar son of Šu-Ištar. Tūram-ilī son of Eddin-Aššur is our (absent) partner.","Witnessed by Ilī-bāni son of Amur-Aššur, by Ahu-waqar son of Šu-Ištar. Tūram-ilī son of Eddin-Aššur is our (absent) partner.",3,91.76232308551933,73.29410355605002,82.0099823849132,False,124,126,0.9841269841269841,False,19,137
translate Akkadian to English: 1 me-at 30 TÚG ku-ta-ni e-zi-ib ša kà-ṣa-ri ù ta-ad-mì-qá-tim ša iš-tù e-kál-lim,Of the 130 -textiles - minus those of the packers and the -loans - that came down from the palace 65 textiles resulted for each of us as shares; thereof I gave 43 kutānu-textiles to Ennam-Aššur.,"130 -textiles, apart from those belonging to the harnessers and those free loans that arrived from the palace.","130 -textiles, apart from those belonging to the harnessers and those free loans that arrived from the palace.",3,29.358480756745724,4.437411418377532,11.413836240992794,False,110,194,0.5670103092783505,True,36,111
translate Akkadian to English: ṣú-ba-tí-kà 22 TÚG a-hu-ru,The rest of your textiles: 22 textiles remain.,Our textiles: 22 black textiles.,Our textiles: 22 black textiles.,3,47.17358590001519,18.094495256969623,29.216129557524795,False,32,46,0.6956521739130435,True,8,57
translate Akkadian to English: i-na 10 ku-ta-ni SIG5 ša ba-ri-ni ŠÀ.BA 4 TÚG en-um-a-šur il5-qé 2 TÚG.HI.A a-na ba-ri en-na-nim ù en-um-a-šur i-za-zu,"Of the 10 fine that are owned jointly by us, of that Ennam-Aššur has received 4 textiles; 2 textiles stand as joint property of Ennānum and Ennam-Aššur.","Of the 10 good kutānus of our joint-stock capital, thereof Ennānum and Ennam-Aššur received 4 textiles.","Of the 10 good kutānus of our joint-stock capital, thereof Ennānum and Ennam-Aššur received 4 textiles.",3,41.52163009951035,10.054098072306811,20.431900086446277,False,103,152,0.6776315789473685,True,27,149
translate Akkadian to English: IGI tù-ur-a-a IGI lá-qé-ep DUMU šu-a-šur,"Witnessed by Turaya, by Lā-qēp son of Šu-Aššur.","Witnessed by Tūraya, by Lā-qēp son of Šu-Aššur.","Witnessed by Tūraya, by Lā-qēp son of Šu-Aššur.",3,90.4390835311888,70.71067811865478,79.96879969663183,False,47,47,1.0,False,8,71
translate Akkadian to English: um-ma <gap>-ma a-na en-um-a-šùr qí-bi-ma a-šu-mì ša ta-áš-pu-ra-ni um-ma a-ta-ma DUMU um-me-a-nim ší-me-ma,"From <gap> to Ennam-Aššur: Concerning what you wrote to me, saying: Listen to(?) an affiliated trader and you will assume guarantee for him."" With Šu-Aššur I did not assume guarantee for the investor.","From <gap> to Ennam-Aššur: Concerning what you wrote me as follows: 'Seize an affiliated trader!' ""","From <gap> to Ennam-Aššur: Concerning what you wrote me as follows: 'Seize an affiliated trader!' """,3,41.302420323977586,20.313238313421632,28.965253442047867,False,99,200,0.495,False,33,137
translate Akkadian to English: ta-áš-pu-ra-am um-ma a-ta-ma 40 GÚ URUDU ma-as-am <gap> ša ki-ma um-me-a-nim en-nam-a-šur qá-qá-sú im-ha-aṣ <gap> URUDU <gap> 26 ma-na KÙ.BABBAR <gap> tí <gap>,"Since a lot <gap> of silver <gap> you wrote and said: ""Ennam-Aššur assumed guarantee for 40 talents of washed copper <gap> the representatives of the investors."" <gap> copper <gap> 26 minas of silver <gap> a lot of silver <gap> to the investor <gap> Urgent, do not worry at all.","Thus you wrote me as follows: 40 talents of washed copper from the representative of Ennam-Aššur, his transport fee paid. <gap> copper <gap> 26 minas of silver <gap>","Thus you wrote me as follows: 40 talents of washed copper from the representative of Ennam-Aššur, his transport fee paid. <gap> copper <gap> 26 minas of silver <gap>",3,43.92055486609591,19.727566126112855,29.435448874044283,False,165,278,0.5935251798561151,True,49,190
translate Akkadian to English: a-na-kam a-šar,Come so that we can decide what is fitting here.,<gap> here <gap>,<gap> here <gap>,3,6.5270973477766825,3.708659055657029,4.920038484197758,False,16,48,0.3333333333333333,False,10,45
translate Akkadian to English: <gap> a-na <gap>-mì-im <gap> qá-tim <gap>,"Also, an attorney <gap> together with you <gap> Do not at all <gap> the matter that <gap> the slave-girls <gap>""",<gap> to <gap> eponymy <gap>,<gap> to <gap> eponymy <gap>,3,15.025606421757878,4.713378452228883,8.415543330052166,False,28,112,0.25,False,20,72
