doc_idx,oare_id,sent_idx,n_sents,akk_bytes,is_long,eng_sent,akk_pred,match_start_tok,match_end_tok,match_score,matched_segment
80,184bcfc4-8827-4df8-87ff-6edb14f986f8,0,3,160,False,Seal of Šu-Nūnu son of Amur-Ištar.,KIŠIB šu-nu-nu DUMU a-mur-IŠTAR,0,4,100.0,KIŠIB šu-nu-nu DUMU a-mur-IŠTAR
80,184bcfc4-8827-4df8-87ff-6edb14f986f8,1,3,160,False,Tablet with my testimony before the šugarri'ā'um of Aššur.,ṭup-pu-um ša ší-bu-tí-a ša IGI šu-ga-ri-a-im ša a-šur,4,11,97.34948164959921,ṭup-pu-um ša ší-bu-tí-a ša IGI šu-ga-ri-a-im ša
80,184bcfc4-8827-4df8-87ff-6edb14f986f8,2,3,160,False,"The Šamuha station gave me, and I gave the tablet.",wa-bar-tum ša ša-mu-ḫa i-dí-ni-ma ṭup-pá-am a-dí-in,12,18,100.0,wa-bar-tum ša ša-mu-ḫa i-dí-ni-ma ṭup-pá-am a-dí-in
81,dfad0b67-e34c-44df-8d8c-f5bf640f8ae2,0,2,1032,True,"Ennam-Aššur son of Šalim-Aššur seized us against Agiya son of Ikūnum, and Ennam-Aššur said as follows to Agiya: <gap> certified tablets of your father's in Kanesh <gap> for you and copper and <gap> I am an heir.",en-um-a-šùr DUMU ša-lim-a-šùr a-na a-gi-a DUMU i-ku-nim iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šùr-ma a-na a-gi-a-ma ṭup-pé ḫa-ru-mu-tim ša ša a-bi-kà i-na kà-ni-iš <gap> ku-nu-ku-ma URUDU ú <gap> me-er-ú a-ta me-tim,0,21,80.62714062795891,en-um-a-šùr DUMU ša-lim-a-šùr a-na a-gi-a DUMU i-ku-nim iṣ-ba-at-ni-a-tí-ma um-ma en-um-a-šùr a-na a-gi-a-ma <gap> ṭup-pí ḫa-ru-mu-tim ša <gap> a-bi-kà i-na kà-ni-iš <gap>
81,dfad0b67-e34c-44df-8d8c-f5bf640f8ae2,1,2,1032,True,"<gap> I sue <gap> these men <gap> reckoned from the month <gap>, eponymy after Aššur-malik, within 1 year <gap>certified tablets <gap> you and <gap> do not raise claim and do not complain at all."" Agiya answered: ""Show me, either you yourself or your agent or your brother, the tablets concerning my father's debt in Kanesh, and if I have not produced for you the tablet sealed by your father or the relevant witnesses within my stipulated term, then it is indeed our debt in accordance with my tablet sealed by our fathers, and I shall not raise claim and I shall not complain."" Witnessed by Ṭāb-ṣill-Aššur son of Alili, by Bēlum-bāni son of Kasiya, by Aššur-malik <gap> 14 shekels of lapis lazuli <gap> votive offerings <gap> 10 shekels of <gap> of good quality owed by Bēlum-bāni son of Kasiya.Witnessed by Ṭāb-ṣill-Aššur son of Alili.""",<gap> a-wi-lu a-ni-ú-tum <gap> iš-tù ITU.1.KAM <gap> li-mu-um ša qá-tí a-šur-ma-lik a-na ša-na-at <gap> ḫa-ru-mu-tim <gap> ḫa-ar-mu-tim <gap> a-ta ù <gap> ú-lá ta-tù-ru um-ma a-gi-a-ma lu a-ta lu ša-zu-úz-tí-kà lu ša-zu-úz-tí-kà lu ša-zu-úz-tí-kà lu ša-zu-úz-tí-kà lu a-ḫi-kà ṭup-pé-e ša ḫu-bu-ul a-bi-a i-na kà-ni-iš kà-li-ma-ni-ma šu-ma i-na ma-lá u₄-me-a ṭup-pá-am ša ku-nu-uk a-bi-kà ú-lá ša ki-ma ší-be-e lá ú-šé-bi-lá-ku-um a-ma ḫu-bu-li-ni,38,95,67.77100558669457,a-wi-lu a-ni-ú-tum <gap> iš-tù ITU.1.KAM <gap> li-mu-um ša qá-tí a-šur-ma-lik <gap> a-na ša-na-at <gap> ḫa-ar-<gap> ša ku <gap> la <gap> lá <gap> a-na a-<gap> ḫa-ru-mu-tim <gap> a-ta ú a-<gap> ú-la ta-tù-ar-ma mì-ma la ta-na-pu-uš um-ma a-gi-a-ma i-na kà-ni-iš ṭup-pí ša ḫu-bu-ul a-bi-a a-ta lu ša-zu-úz-ta-kà lu a-ḫu-kà kà-li-ma-ni-ma šu-ma ṭup-pá-am ša ku-nu-uk a-bi-kà ú-lá ší-bi a-na ma-lá
82,174437e5-1535-4360-bb54-fef3fb4ec96f,0,3,321,False,<gap> seal the proceeds in silver from the textiles and send me Ewarimuša with the first transport.,<gap> ší-im TÚG.ḪI.A ku-un-kà-ma iš-tí a-li-ki-im pá-ni-ma e-wa-ri-mu-ša šé-bi-lam,0,9,76.66691362290243,<gap> ší-im TÚG.ḪI.A KÙ.BABBAR ku-un-kà-ma iš-tí a-li-ki-im pá-nim-ma e-wa-ri-mu-ša
82,174437e5-1535-4360-bb54-fef3fb4ec96f,1,3,321,False,He must not delay.,lá i-sà-ḫu-ur,10,12,100.0,lá i-sà-ḫu-ur
82,174437e5-1535-4360-bb54-fef3fb4ec96f,2,3,321,False,"If he does not enter <gap> the silver proceeds from the textiles <gap> Also, why have you written as follows: You must not touch the grain under my seal."" Also <gap> in my father's house <gap>""",šu-ma a-na <gap> KÙ.BABBAR ší-im TÚG.ḪI.A lá e-ra-ba-am ù mì-šu ša ta-áš-pu-ra-ni um-ma a-ta-ma ú-ṭá-tám ku-nu-ki-a lá ta-ṭá-ḫa ù i-na É a-bi-a <gap>,12,27,77.3769363885527,šu-ma lá e-ra-ba-am a-<gap> KÙ.BABBAR ší-im TÚG.ḪI.A <gap> ù mì-šu ša ta-áš-pu-ra-ni um-ma a-ta-ma a-na
83,153d2a73-1831-42ae-9137-efede68d487e,0,2,174,False,"Seal of Šu-Bēlum son of Kuziziya; to Ali-ahum son of Adad-ellat, (grand)son of Ataya.",KIŠIB šu-be-lim DUMU ku-zi-zi-a a-na a-lá-ḫi-im DUMU a-dí-lá-at DUMU a-ta-a,0,10,75.34315567513528,KIŠIB šu-bé-lim DUMU ku-zi-zi-a a-na a-la-ḫi-im DUMU a-dí-la-at DUMU a-ta-a
83,153d2a73-1831-42ae-9137-efede68d487e,1,2,174,False,"My dear brother, pay heed to the words of the letter and let your message be left with Azu.",a-ḫi a-ta a-na a-wa-at ṭup-pí-im iḫ-da-ma tí-ir-tí-kà iš-tí a-zu-ú le-zi-ba-am,10,15,77.31513563242163,a-ḫi a-ta a-na a-wa-at ṭup-pí-im
84,2517efaf-ec7a-4370-98ff-7dbd3e179905,0,4,460,False,To Itūr-ilī and Ali-ahum from Enna-Suen: I hear that Ennam-Aššur is dead.,a-na i-tur₄-DINGIR ù a-lá-ḫi-im qí-bi-ma um-ma en-na-sú-in-ma a-ša-me-ma en-um-a-šur me-et,0,8,85.83258697353409,a-na i-tur₄-DINGIR ù a-lá-ḫi-im qí-bi-ma um-ma i-na-sú-in-ma a-ša-me-ma
84,2517efaf-ec7a-4370-98ff-7dbd3e179905,1,4,460,False,He owes me 17 talents of copper of good quality.,17 GÚ URUDU SIG₅ ḫa-bu-lam,10,15,100.0,17 GÚ URUDU SIG₅ ḫa-bu-lam
84,2517efaf-ec7a-4370-98ff-7dbd3e179905,2,4,460,False,"To Ali-ahum: I left you my tablets, a container under my seal, with Šu-Bēlum son of Kuziziya and Šu-Ištar son of Šukkutum as witnesses.",a-na a-lá-ḫi-im qí-bi-ma ṭup-pì-a ta-ma-lá-kam ku-nu-ki-a IGI šu-be-lim DUMU ku-zi-zi-a IGI šu-IŠTAR DUMU šu-ki-tim e-zi-ba-kum,15,30,95.13926462553806,a-na a-lá-ḫi-im qí-bi₄-ma ṭup-pì-a ta-ma-lá-kam ku-nu-ki-a IGI šu-be-lim DUMU ku-zi-zi-a IGI šu-IŠTAR DUMU šu-ki-tim e-zi-ba-kum
84,2517efaf-ec7a-4370-98ff-7dbd3e179905,3,4,460,False,"I said: If any of the customers sends either silver or copper, receive it and take out my tablets and <gap>"" <gap> Act so that my silver is not lost.""",um-ma a-na-ku-ma šu-ma lu KÙ.BABBAR lu URUDU ma-ma-an ú-šé-ba-lá-ni šé-ṣí-a-ma ṭup-pì šé-ṣí-ma <gap> a-dí KÙ.BABBAR-pì lá i-ḫa-li-qú,37,49,65.00291265642713,KÙ.BABBAR lu URUDU ú-šé-ba-lam mu-ḫu-ur-ma ṭup-pì-a šé-ṣí-a-ma <gap> a-šar KÙ.BABBAR-pì lá i-ḫa-li-qú
85,0fab36c1-7411-4d88-845d-4ba5fd1b9c99,0,4,552,True,"Thus <gap> say to <gap>-Aššur and Šumi-abiya: Please, my fathers, my lords, take care to open, the very day Šumi-abiya arrives, my tablet boxes and entrust the tablet of Zuba to Šumi-abiya to bring it across.",um-ma <gap>-ma a-na <gap>-a-šur ù šu-ma-bi₄-a qí-bi₄-ma a-ba-ú-a a-tù-nu be-lu-a a-tù-nu i-ḫi-id-ma i-na {d}UTU-ši ša šu-ma-bi₄-a e-ra-ba-ni ta-ma-lá-ki-a pé-té-ma ṭup-pá-am ša zu-ba a-na šu-ma-bi₄-a pí-iq-da-ma lu-ub-lam,0,25,74.16503127041676,um-ma <gap>-ma a-na <gap>-a-šùr ù šu-ma-bi-a-ma qí-bi-ma a-ba-ú-a a-tù-nu be-lu-a a-tù-nu iḫ-da-ma i-na {d}UTU-ši ša šu-ma-bi-a e-ra-ba-ni ta-ma-la-ke-a pì-tí-a-ma ṭup-pá-am ša zu-ba a-na šu-ma-bi-a pí-iq-dá-ma
85,0fab36c1-7411-4d88-845d-4ba5fd1b9c99,1,4,552,True,And when you entrust the tablet (declare) that the tablet has to go overland in the name of Zuba.,ú i-nu-mì ṭup-pá-am tù-pá-qí-da ṭup-pu-um a-šu-mì zu-ba GÁN-lam i-lá-ak,30,34,78.23256789878172,ṭup-pu-um a-šu-mì zu-ba GÁN-lam
85,0fab36c1-7411-4d88-845d-4ba5fd1b9c99,2,4,552,True,Because of this I am staying here now for a year and I could not go to the City.,a-šu-mì a-nim a-dí ša-na-at sà-aḫ-ra-ma a-na a-lim{ki} lá a-lá-kam,38,43,66.05511951052002,ša-na-at sá-aḫ-ra-ku-ma a-na a-lim{ki} a-lá-kam
85,0fab36c1-7411-4d88-845d-4ba5fd1b9c99,3,4,552,True,"The man <gap> after <gap> to the hands of <gap> Šumi-abiya <gap> he must give to me <gap>""""",a-we-lúm <gap> wa-ar-ki <gap> a-na qá-tí <gap> šu-ma-bi₄-a <gap> li-dí-nam <gap>,46,56,62.333121289554526,<gap> wa-ar-kà-at <gap> a-na qá-té <gap>-an <gap> be <gap> šu-ma-bi₄-a
86,55b115ac-6a6d-48e6-86df-ff449b4b346b,0,7,1024,True,"Thus karum Kanesh, speak to Kuliya, the datu-payers, karum Tegarama, and wherever Iddin-Aššur son of Kukulānum is staying: We have settled accounts and we paid 25 minas and 4 1 / 4 shekels (of silver) as datum.",um-ma kà-ru-um kà-ni-iš-ma a-na ku-li-a ša-qí-il₅ da-tim kà-ri-im té-ga-ra-ma ù a-li i-dí-a-šùr DUMU ku-ku-lá-nim wa-áš-bu-ni qí-bi-ma ni-sí-ma 25 ma-na 4.25 GÍN da-tum ni-iš-qú-ul,0,23,92.4125035236499,um-ma kà-ru-um kà-ni-iš-ma a-na ku-li-a ša-qí-il₅ da-tim kà-ri-im té-ga-ra-ma ù a-li i-dí-a-šùr DUMU ku-ku-lá-nim wa-áš-bu-ni qí-bi-ma ni-kà-sí ni-sí-ma 25 ma-na 4.25 GÍN da-tám
86,55b115ac-6a6d-48e6-86df-ff449b4b346b,1,7,1024,True,Iddin-Aššur is liable for the settlement of accounts.,i-dí-a-šur a-na ni-kà-sí kà-i-lá,25,27,74.6797059220799,a-na ni-kà-sí
86,55b115ac-6a6d-48e6-86df-ff449b4b346b,2,7,1024,True,"Since five years we keep sending messages to him to Wahšušana and Durhumit, but until this very day he holds us in play.",iš-tù 5 ša-na-tim tí-ir-tí a-na wa-aḫ-šu-ša-na ù dur₄-ḫu-mì-it ni-iš-ta-pá-ra-šu-ma a-dí u₄-mì-im a-nim ú-kà-al-ni-a-tí,28,40,66.9541535079948,iš-tù 5 ša-na-tim a-na wa-aḫ-šu-ša-na ú dur₄-ḫu-mi-it ni-iš-ta-pár-šu-ma a-di u₄-mì-im a-nim i-ta-ba-al-ni-a-tí
86,55b115ac-6a6d-48e6-86df-ff449b4b346b,3,7,1024,True,Make him pay the silver over there his datum for a full share.,a-ma-kam KÙ.BABBAR da-tí-šu a-na qá-tí-šu ša-áš-qí-il₅-šu,40,43,61.420964561590765,a-ma-kam KÙ.BABBAR da-a-sú
86,55b115ac-6a6d-48e6-86df-ff449b4b346b,4,7,1024,True,"If he objects and says: I cannot match the full amount, make him pay for half the amount.",šu-ma i-qá-bi₄ um-ma šu-ut-ma a-ma-kam lá a-mu-ru a-na mì-iš-li-im ša-qá-lam ša-qá-lam,46,51,71.76196817646937,šu-ma i-qá-bi₄ um-ma šu-ut-ma a-na
86,55b115ac-6a6d-48e6-86df-ff449b4b346b,5,7,1024,True,"If he says: For the accounting I can match neither the full amount nor half of it, make him swear by Aššur's dagger that he has not enough for 40 minas of silver, that 30 minas of silver are too much for him, that he does not even have 20 minas of silver, half is due, that neither silver of himself, nor of his investors in the City nor of those who live in Anatolia, <that> ""with whatever I carry with me or have left behind or have sent ahead, that for the accounting, I cannot match a full share or a half-share."" Then make him swear by the dagger and let him state before the dagger his šaddu'utu-tax, and that he does not owe any additional šaddu'utu-taxes apart from the one he states under oath.",šu-ma um-ma šu-ut-ma a-na ni-kà-sí lu ša-du-a-sú lu mì-iš-lá-šu ú-lá a-mu-a i-na GÍR ša a-šùr ta-mu-a-šu-ma a-na 40 ma-na KÙ.BABBAR lá i-qá-bi₄-a-šu-ma 30 ma-na KÙ.BABBAR ma-lá-šu-ma 20 ma-na KÙ.BABBAR ú-lá i-šu mì-iš-lá ki-ma šu-ut-ma KÙ.BABBAR šu-ut-ma ú-lá i-na a-lim{ki} ú-lá i-šu-ú mì-iš-lá ša na-áš-ú-ni lu té-zi-bu lu té-zi-bu a-na ni-kà-sí a-na ni-kà-sí a-na ni-kà-sí a-na ni-kà-sí a-na ni-kà-sí ú-lá a-mu-a a-na ni-kà-sí a-na ni-kà-sí,57,89,51.258949979623004,šu-ma um-ma šu-ut-ma a-na ni-kà-sí a-gi₅-me-er-tim ú mì-iš-li lá kà-áš-da-ku GÍR ša a-šur ta-mì-a-šu 40 ma-na KÙ.BABBAR lá ma-ṣú-ni 30 ma-na KÙ.BABBAR lá kà-áš-du-ni 20 ma-na KÙ.BABBAR ša mì-iš-li-šu lá i-šu-ú-ni KÙ.BABBAR
86,55b115ac-6a6d-48e6-86df-ff449b4b346b,6,7,1024,True,"Take the šaddu'utum he owes.""",ša-du-wa-tim ša ḫa-bu-lu le-qé,43,46,22.719333210002315,ša ga-me-er-tim ša-áš-qí-lá-šu
87,78e97f31-ddc5-43a6-b38c-1443f3b2ef65,0,3,266,False,I shall not obstruct the tablet from the City and the attorney of my lord.,ṭup-pá-am ša a-lim{ki} ú ra-bi₄-ṣí-im ša be-li-a lá ú-na-ḫi-id,0,8,79.83110592349152,ṭup-pá-am ša a-lim{ki} ú ra-bi-ṣa-am ša be-li-a lá
87,78e97f31-ddc5-43a6-b38c-1443f3b2ef65,1,3,266,False,The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger.,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in,9,21,100.0,a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in
87,78e97f31-ddc5-43a6-b38c-1443f3b2ef65,2,3,266,False,"Witnessed by Uṣurānum son of Salliya, by Aššur-taklāku son of Aššur-muttabbil.",IGI ú-ṣú-ra-nim DUMU sá-li-a IGI a-šur-ta-ak-lá-ku DUMU a-šur-mu-ta-bi₄-il₅,21,26,79.79051049195779,IGI ú-ṣú-ra-nim DUMU sá-li-a IGI
88,7c7c5b98-b509-44ff-9d1d-bc5b8766d101,0,3,974,True,From Pilah-Ištar to Aššur-taklāku and Ennam-Aššur; specifically to Ennam-Aššur: I keep hearing that you are going to the City.,um-ma pí-lá-aḫ-IŠTAR-ma a-na a-šur-ta-ak-lá-ku ù en-um-a-šur qí-bi-ma a-na en-um-a-šur qí-bi-ma a-ta-ma a-na a-lim{ki} ta-lá-kam,0,9,86.60824484967159,um-ma pí-lá-aḫ-IŠTAR-ma a-na a-šur-ta-ak-lá-ku ù en-um-a-šur a-na en-um-a-šur qí-bi-ma
88,7c7c5b98-b509-44ff-9d1d-bc5b8766d101,1,3,974,True,"With respect to the tablet that was written in the name of a merchant and is with you, point out where you left this tablet with your representatives and then write the names of your representatives in your message, and if it was not for him the silver <gap> to you.",a-dí ṭup-pí-im ša a-šu-mì DAM.GÀR lá-áp-ta-ma iš-tí-kà i-ba-ší-ú a-šar ṭup-pá-am a-nim iš-tí ša ki-ma ku-a-tí té-zi-bu mì-il₅-kà-ma ù i-na té-er-tí-kà šu-ma KÙ.BABBAR lá i-ba-ší-ú-um,13,25,58.68464664821143,a-dí ṭup-pí-im ša šu-mì DAM.GÀR lá-áp-tù-ni-ma iš-tí-kà i-ba-ší-ú ṭup-pá-am šu-a-tí a-šar a-na
88,7c7c5b98-b509-44ff-9d1d-bc5b8766d101,2,3,974,True,"Do you not keep hearing that there is warfare in Šalatuwar and within the city itself there is a revolt in their assembly, and <gap> he keeps committing sins <gap> they have come back to sin <gap> approach them there <gap> I and you <gap> in the tablet that was written in the name of a merchant, not a single or two months must be overdue so interest <gap> he hit do not make in a single day.",lá ta-áš-ta-na-me-ma i-na ša-lá-tù-wa-ar ù a-na a-lim{ki} a-ma-kam mu-ṭá-e i-ba-ší-ú ù i-na a-lim{ki} a-ma-kam mu-ṭá-e i-ba-ší-ú <gap> a-na mu-ṭá-e i-tù-ru <gap> a-ma-kam <gap> a-na-ku ù a-ta <gap> i-na ṭup-pì-im ša a-šu-mì DAM.GÀR lá-áp-tù ITU.2.KAM u₄-ma-am lá e-mu-qá-at-ma ṣí-ib-tám <gap> u₄-ma-am ma-al-ú-tim lá i-mu-a,75,102,42.75601101045191,a-na-ku ú a-ta <gap> i-na ṭup-pí-im ša šu-mì DAM.GÀR lá-áp-tù 1 ITU.KAM iš-tí-in ú-lá ší-na wa-ar-ḫu e e-tí-qú-ma ṣí-ib-tum <gap> i <gap> ša ki-ma <gap> im-ḫa-aṣ <gap>
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,0,13,924,True,"From Aššur-bāni to Šuppi-numan, Ummī-Išhara, his wife and hanu: I have heard words that were not good but diminishing.",um-ma a-šur-ba-ni-ma a-na šu-pì-nu-ma-an um-mì-iš-ḫa-ra a-ší-tí-šu ù ḫa-nu qí-bi-ma a-wa-tum lá ra-bi₄-a-ma e-mu-qá-tum a-ša-me-ma,0,11,63.90418960444533,um-ma a-šùr-ba-ni-ma a-na šu-pé-e-nu-ma-an um-mì-iš-ḫa-ra a-ší-tí-šu ú ḫa-nu qí-bi₄-ma a-wa-tim lá
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,1,13,924,True,"It is urgent that you guard the house, the tablets and anything else there!",a-pu-tum É-tí ta-ša-kà-na-at ṭup-pé-e ù mì-ma a-ma-kam tù-ša-ḫa-ar,14,20,45.69624762437118,a-pu-tum a-ma-kam É bé-tám ù ṭup-pé-e
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,2,13,924,True,"If A<gap>, Aššur-muttabbil or Aššur-rē’ī asks you for anything, also tablets, then it is imperative that you do not give them anything!",šu-ma a-<gap> a-šur-mu-ta-bi₄-il₅ ú-lá a-šur-SIPA e-ri-iš-kà ú ṭup-pè mì-ma lá ta-da-na-šu-nu-tí,23,30,57.38582631159449,šu-ma a-<gap> a <gap> a-šùr-mu-ta-bi₄-il₅ ú a-šur-SIPA
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,3,13,924,True,"As hanu has been instructed, every shekel that he receives in accordance with the tablets is hanu’s share.",ki-ma ḫa-nu ú-ṣa-ḫi-ir 1 GÍN ša a ma-lá ṭup-pí-im i-lá-qé ḫa-nu qá-at ḫa-nu,43,49,39.342395864876615,ma-lá ṭup-pè-e i-lá-qé-ú qá-sú ša ḫa-nu
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,4,13,924,True,Do not hold it back!,lá tù-kà-al,10,11,64.94661921708185,lá
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,5,13,924,True,Let him receive it.,li-il₅-qé,51,52,100.0,li-il₅-qé
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,6,13,924,True,"Also, if he demands all the tablets from you, then do not hold him back but let him take them.",ú šu-ma ṭup-pí mì-ma ṭup-pí i-ṣé-ri-kà e-ḫu-za-ni lá tù-kà-al-ma li-il₅-qé-šu,49,54,41.7538250840369,lá ta-kà-lá-a li-il₅-qé ú šu-ma
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,7,13,924,True,"As for the tablet concerning the balance payment of Bēlānum son of Šu-Aššur that I left for our mother, hanu should bring that to me.",ṭup-pá-am ša ni-ip-lá-tim ša be-lá-nim DUMU šu-a-šur ša a-na um-mì-ni e-zi-bu ḫa-nu lu-ub-lam,63,71,87.11409885357972,be-lá-nim DUMU šu-a-šur ša a-na um-mì-ni e-zi-bu ḫa-nu
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,8,13,924,True,It is urgent that you stand guard!,a-pu-tum tù-ša-ḫa-ra-ni,14,15,69.03682505369329,a-pu-tum
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,9,13,924,True,"As for the tablets, let hanu take them!",ṭup-pu-ú li-il₅-qé-šu-nu,51,52,59.504813049242,li-il₅-qé
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,10,13,924,True,He must not take the tablets in the hands of Asānum son of Šu-hubur or my brothers and you must not set our father’s house up for a lawsuit.,ṭup-pé-e a qá-tí a-sà-nim DUMU šu-ḫu-bur ù a-ḫi-a lá i-lá-qé-ma a-na a-wa-tim a-ni-a-tim É a-bi-ni lá tù-ta-ak-ší-dam,81,93,53.295273874419,qá-tí a-sà-nim DUMU šu-ḫu-bur ú a-ḫe-e-a e iṣ-ba-at-ma É a-bi₄-ni a-na a-wa-tim
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,11,13,924,True,The young man is no good.,a-we-el-tum lá ša-li-iṭ,10,11,48.69186046511628,lá
89,47e14bd0-d1ad-4146-81a4-746a9b23667e,12,13,924,True,Take care and stand guard!,iḫ-da-ma ša-ṣú-ur,98,99,77.81405221363849,iḫ-da-ma
90,2f4a7da0-252a-44bc-86d5-72e5acaa232d,0,2,200,False,Thus Iddin-Suen to Kuliya: The one mina of oil of Tuhpiya and the 5 minas of copper of local origin you must not leave behind for me when you leave!,um-ma i-dí-sú-in-ma a-na ku-li-a qí-bi-ma 1 ma-na Ì.GIŠ ša tù-ùḫ-pí-a ù 5 ma-na URUDU ša ša-du-i-šu i pá-ni-kà lá té-zi-ba-am,0,20,86.82671554784692,um-ma i-dí-sú-in a-na ku-li-a qí-bi₄-ma 1 ma-na Ì.GIŠ ša tù-ùḫ-pí-a ú 5 ma-na URUDU ša ša-du-i-šu i pá-ni-kà lá té-zi-ba-am
90,2f4a7da0-252a-44bc-86d5-72e5acaa232d,1,2,200,False,"Please, my brother, take care not to leave the oil and the copper behind for me!",a-ḫi a-ta i-ḫi-id-ma Ì.GIŠ ù URUDU lá té-zi-ba-am,20,28,76.05477191370774,a-ḫi a-ta i-ḫi-id Ì.GIŠ ú URUDU lá té-zi-ba-am
91,37fe7ee6-43c5-4d56-a5e9-5880e0b98cbd,0,2,170,False,"40 minas of refined copper the price of a donkey, due from Aššur-ṭāb.",40 ma-na URUDU ma-sí-am ší-im ANŠE iš-tí a-šur-DU₁₀,0,6,90.71551218418203,40 ma-na URUDU ma-sí-am ší-im ANŠE
91,37fe7ee6-43c5-4d56-a5e9-5880e0b98cbd,1,2,170,False,The donkey of Bēlānum he took when the lady had died for 15 minas of black copper.,ANŠE ša be-lá-nim i-nu-mì a-we-el-tum me-ta-at-ni a-na 15 ma-na URUDU ṣa-lá-mì-im il₅-qé,9,19,76.64521252730977,ANŠE ša be-la-nim i-nu-mì a-wi-il₅-tum me-ta-at-ni a-na 15 ma-na URUDU
92,a753e885-08c0-49a2-9296-1c2d0e244c0b,0,14,1023,True,"1.6666 mina of 'silver dust' Kuliya, son of Ali-abum, Amur-Šamaš, son of Bēlānum, and Ennam-Aššur, son of Šulmim-ša-Aššur, owe to Aššur-mālik, son of Kurara.",1.6666 ma-na SÍG.ḪI.A i-ṣé-er ku-li-a DUMU a-lá-bi₄-im a-mur-{d}UTU DUMU be-lá-nim ù en-um-a-šur DUMU šu-ul-mì-im-ša-a-šur a-šur-ma-lik DUMU ku-ra-ra i-šu,4,19,88.37181722303836,i-ṣé-er ku-li-a DUMU a-lá-bi₄-im a-mur-{d}UTU DUMU be-lá-nim ú e-na-a-šur DUMU šu-ul-mì-im-ša-a-šur a-šur-ma-lik DUMU ku-ra-ra i-šu
92,a753e885-08c0-49a2-9296-1c2d0e244c0b,1,14,1023,True,Per mina they will add 1.5 shekel of silver per month as interest.,a-na 1 ma-na-im 1.5 GÍN KÙ.BABBAR i-na ITU.KAM ṣí-ib-tám ú-ṣú-bu,19,28,76.34941923582639,a-na 1 ma-na-im 1.5 GÍN.TA KÙ.BABBAR i-na ITU.1.KAM ṣí-ib-tám
92,a753e885-08c0-49a2-9296-1c2d0e244c0b,2,14,1023,True,Who of them is financially sound and available is liable for the silver.,ma-nu-um ra-bi-ṣú-um ù i-ba-ší-ú KÙ.BABBAR i-ša-qal,28,31,38.97181412052806,ù-ṣú-bu KÙ.BABBAR i
92,a753e885-08c0-49a2-9296-1c2d0e244c0b,3,14,1023,True,"Month XI of the eponymy of Abu-šalim, the trader, son of Ilī-ālum.",ITU.KAM ku-zal-li li-mu-um a-bu-ša-lim DAM.GÀR DUMU ì-lí-a-lim,38,43,92.03902946542391,li-mu-um a-bu-ša-lim DAM.GÀR DUMU ì-lí-a-lim
92,a753e885-08c0-49a2-9296-1c2d0e244c0b,4,14,1023,True,"Golden (figurines of) gods, to the number of 20, belonging to Ilī-pī-uṣur, have been deposited as pledge; the gods have been put under the seals of the 3 .",20 i-lu-ú KÙ.KI ša ili₅-pì-ú-ṣur a-na ša-pá-ar-tim na-dí i-lu-ú i-lu-ú ku-nu-ki ša 3 ku-ta-ni ša-áp-ku,43,54,59.45183452773263,20 i-lu-ú mu-nu-tám ša KÙ.KI ša ili₅-pì-ú-ṣú-ur a-na ša-pár-tim na-du-ú i-lu-ú
92,a753e885-08c0-49a2-9296-1c2d0e244c0b,5,14,1023,True,"When they received the silver Ṭāb-Aššur, son of Ilī-pī-uṣur, Hudu-bēlī, his slave, and 3, Liptānum Qardaya, Ennam-Aššur, son of Ikuppi-Aššur, and Amur-Šamaš, son of Pilah-Anum, assisted them.",i-nu-mì KÙ.BABBAR DU₁₀-a-šur DUMU ili₅-pì-ú-ṣur ḫu-du-be-lí wa-ar-dí-šu il₅-qé-ú-ni-ma 3 li-ip-ta-nu qár-da-a en-um-a-šur DUMU i-ku-pí-a-šur ù a-mur-{d}UTU DUMU pì-lá-aḫ-a-nim i-zi-zu-nu-tí,59,80,66.00666301960163,i-nu-mì KÙ.BABBAR il₅-qé-ú-ni DU₁₀-a-šùr DUMU ili₅-pì-ú-ṣur ḫu-du-be-lí IR-sú 3 be-ru-ú li-ip-ta-num DUMU qar-da-a e-na-a-šur DUMU i-ku-pì-a-šur ù a-mur-{d}UTU DUMU pì-lá-aḫ-a-nim i-na
